Name / ID	Portrait	Emotion	Action	Line1	Line2	Line3	Color	Size	Speed	Index	Anim	Navigate	Branching Dialogue 1	Branching Dialogue 2	Bg Pointer
	db_ch_vista_02	EM_SULLEN		You hate me. I	see your propaganda	quite often.									
	db_ch_vista_02	EM_LAUGH		I deserve all of	your hatred.										
	db_ch_vista_02	EM_SIDE_EYE		No.. Ginger told me	that you aren't from	New Berlin.									
	db_ch_vista_02	EM_SIDE_EYE		You're from the	New World,	aren't you?									
	db_ch_vista_02	EM_LAUGH		Haha.. You might not	even know who I am,	right?									
	db_ch_vista_02	EM_SIDE_EYE		Forgive me.. I'm so	loose-lipped..										
	db_ch_vista_02	EM_EXCITED		My daughter is fond	of you. Thank you	for protecting her.									
	db_ch_vista_02	EM_SIDE_EYE		Her name is Selari,	but she introduces	"herself as ""Ginger""."									
	db_ch_vista_02	EM_SIDE_EYE		Do you know why I	humor her by letting	her keep this name?									
	db_ch_vista_02	EM_SIDE_EYE		..											
	db_ch_vista_02	EM_SULLEN		..											
	db_ch_vista_02	EM_SULLEN		This isn't the first	time she's tried to	leave, you know.									
	db_ch_vista_02	EM_DISAPPOINTED		It's my fault. I	shouldn't have left	her alone this week.									
	db_ch_vista_02	EM_SULLEN		I had business and	left her home. She	said she was sick.									
	db_ch_vista_02	EM_SULLEN		I understand why she	feels like she needs	to go.									
	db_ch_vista_02	EM_SIDE_EYE		I don't understand	why she doesn't	trust me.									
	db_ch_vista_02	EM_SULLEN		It hurts my	feelings deeply.										
	db_ch_vista_02	EM_LAUGH		But I've said enough	already. My loose	tongue..									
	db_ch_vista_02	EM_EXCITED		Please.	Help yourself.	We'll be there soon.									
															
train_locked															
				The door is locked.											
															
train_mirror															
				How would you know	if it wasn't you?										
															
train_sebellus															
				He looks like	nothing could wake	him up.									
				Shoes on the bed.	Ew.										
															
train_ginger															
	db_ch_ginger	EM_DISAPPOINTED		I don't get it.	I made it so far	this time.									
	db_ch_ginger	EM_SULLEN		It doesn't matter.	I'll have better	luck next time.									
	db_ch_ginger	EM_DEFAULT		At least we're able	to get you home.										
	db_ch_ginger	EM_DEFAULT		..											
	db_ch_ginger	EM_SULLEN		What's the point of	all of this?	Life, I mean.									
	db_ch_ginger	EM_ANGRY		Feels like a sick	joke, doesn't it.										
	db_ch_ginger	EM_ANGRY		Well I don't think	it's very funny.										
															
train_arrive															
			ACT_SFX_CHIME	"""WE ARE NOW"	APPROACHING	"CANTERBURY."""									
				"""PLEASE STAY"	"SEATED."""										
		EM_SKIP	ACT_PROGRESS							CH_CUTSCENE_08					
															
canter_01															
		EM_SKIP	ACT_WALK							CHAR_JEREMY		{7,3}			
		EM_SKIP	ACT_WALK							CHAR_GINGER		{9,3}			
		EM_SKIP	ACT_WALK							CHAR_SEBELLUS		{10,3}			
	db_ch_vista_02	EM_SULLEN		My children and I	have business to	attend to.									
	db_ch_vista_02	EM_SULLEN		Here is 999G.	It will be enough to	take you home.									
	db_ch_vista_02	EM_SULLEN		Thank you for taking	care of my children.										
	db_ch_ginger	EM_DISAPPOINTED		..											
	db_ch_ginger	EM_SAD	ACT_WALK	..						CHAR_GINGER		{8,3}			
	db_ch_ginger	EM_DISAPPOINTED	ACT_MUSIC_FADEOUT	..	..	..									
		EM_SKIP								CHAR_JEREMY	&jeremy_fancy_hug				
		EM_SKIP	ACT_TELEPORT							CHAR_GINGER		{8,3}			
	db_ch_ginger	EM_WEEP		..						CHAR_GINGER	&ginger_fancy_hug				
	db_ch_ginger	EM_SULLEN		Thank you.											
	db_ch_ginger	EM_LAUGH		Don't forget us, ok?											
	db_ch_sebellus	EM_HAPPY		I don't think he	could even if he	wanted to.									
	db_ch_vista_02	EM_SULLEN		Come along, it's	time for us to have	a word with Henry.									
	db_ch_ginger	EM_SULLEN		Goodbye.											
	db_ch_sebellus	EM_HAPPY		Smell ya' later.											
	db_ch_vista_02	EM_SULLEN		Farewell.	Please do not	follow us.									
		EM_SKIP	ACT_WALK							CHAR_VISTA_02		{48,5}			
		EM_SKIP	ACT_WALK							CHAR_GINGER		{48,6}			
		EM_SKIP	ACT_WALK							CHAR_SEBELLUS		{48,6}			
															
matt_01															
	db_ch_matt	EM_DEFAULT		D-DOES MINE EYE	DECEIVE ME?!	..A PARISHONER?!?				CHAR_MATT	&matt_alas				
	db_ch_matt	EM_DEFAULT		Oh.. I see, you're	not from around	here, are you.				CHAR_MATT	&matt_erm				
	db_ch_matt	EM_DEFAULT		WELCOME! I am the	A.I.RCHBISHOP of	CANTERBURY, Matthew!				CHAR_MATT	&matt_yay				
	db_ch_matt	EM_DEFAULT		However, I get	"called ""Matt"" "	a TON.									
	db_ch_matt	EM_DEFAULT		I'm sure you've seen	ads for my auto-	biography, yes?				CHAR_MATT	&matt_erm				
		EM_SKIP	ACT_WALK							CHAR_JEREMY		{58,3}			
		EM_SKIP								CHAR_MATT_POSTER_01	&poster_02				
		EM_SKIP								CHAR_MATT_POSTER_02	&poster_02				
	db_ch_matt	EM_DEFAULT	ACT_SFX_CLICK	"It's titled ""M.E."","	"or ""Mechanical"	"Episcopate"". Clever!"				CHAR_MATT	&matt_press				
	db_ch_matt	EM_DEFAULT		I am very humble, so	I'm selling this to	raise money.									
	db_ch_matt	EM_DEFAULT		This city is full of	er.. zombies?	They're all sick.									
	db_ch_matt	EM_DEFAULT		I recommend seeing a	doctor if you can,	by the way.									
	db_ch_matt	EM_DEFAULT		Zombies suck at	raising money so I'm	trying to expand.									
	db_ch_matt	EM_DEFAULT		"I figured, ""Hey, if"	I put up idols, I	"can get muetos too."""									
	db_ch_matt	EM_DEFAULT		None of them have	showed up yet.	Frustrating.									
	db_ch_matt	EM_DEFAULT		Anyway, I've been	told my church has	no legs to stand on.									
	db_ch_matt	EM_DEFAULT		So that gave me	an idea.	Behold.									
		EM_SKIP								CHAR_MATT_POSTER_01	&poster_03				
		EM_SKIP								CHAR_MATT_POSTER_02	&poster_03				
	db_ch_matt	EM_DEFAULT	ACT_SFX_CLICK	I call it...		OPERATION: LEGS				CHAR_MATT	&matt_press				
	db_ch_matt	EM_DEFAULT		There's a kooky	scientist in town	that I commissioned									
	db_ch_matt	EM_DEFAULT		to make me a	fabulous pair of	legs. Neat, huh?									
	db_ch_matt	EM_DEFAULT		I need an update on	his progress, but	I'm been stuck here.									
	db_ch_matt	EM_DEFAULT		Books won't sell	themselves, you see.	So.. Human..									
	db_ch_matt	EM_DEFAULT		You wouldn't mind	checking on them,	would you?				CHAR_MATT	&matt_erm				
	db_ch_matt	EM_DEFAULT		You can't miss his	office. The code is	"""3477""."				CHAR_MATT	&matt_erm				
	db_ch_matt	EM_DEFAULT	ACT_MUSIC_FADEOUT	Thank you SO much.	REALLY appreciate	your service.				CHAR_MATT	&matt_sit				
															
kiara_01															
		EM_SKIP	ACT_MUSIC_GINGER												
	db_ch_kiara	EM_EMBARRASSED	ACT_WALK	U-Uh.. This office	is off-limits to the	public, sir..				CHAR_KIARA		{5,3}			
	db_ch_kiara	EM_WAT		Oh! Are you with	the city?										
	db_ch_kiara	EM_EMBARRASSED		(This is so	embarrassing..)										
	db_ch_kiara	EM_HAPPY		Howdy-doody!	My name is	Kiara Scarlett.									
	db_ch_kiara	EM_SIDE_EYE		I-I guess if you	have any questions,	feel free to ask!									
		EM_SKIP	ACT_CUE_KIARA												
		EM_SKIP	ACT_MUSIC_RESET												
															
k_door_01															
	db_ch_kiara	EM_EMBARRASSED		O-Oh, you wanna go	in there?	Uh.. Hmmmm..									
	db_ch_kiara	EM_SULLEN		I suppose I don't	have an option but	to let you in, huh?									
	db_ch_kiara	EM_EMBARRASSED		J-Just keep in mind,	I'm an intern here,	okay?									
															
kiara_toaster															
	db_ch_kiara	EM_EMBARRASSED		I know it sounds	like baloney, but..	This is a toaster.									
	db_ch_kiara	EM_DEFAULT		I literally made	breakfast with it	THIS morning.									
	db_ch_kiara	EM_LAUGH		I can make you some	if you don't believe	me, I just, um..									
	db_ch_kiara	EM_DISAPPOINTED		Need permission.											
															
kiara_dog															
	db_ch_kiara	EM_SAD		A while ago, I had a	little yappy dog.	Her name was Gubbo.									
	db_ch_kiara	EM_ANNOYED		Boss hated her.	Which was annoying	but it's whatever.									
	db_ch_kiara	EM_SAD		I know what you	humans always say,	"""You're a mueto!"""									
	db_ch_kiara	EM_SIDE_EYE		Look, it's only	weird if you make it	weird, okay?									
	db_ch_kiara	EM_SCARED		Anyway, uh.. So..	I don't know how to	say this, but..									
	db_ch_kiara	EM_SCARED		If you see a dog..	In a spider web..	Like, a big one..									
	db_ch_kiara	EM_DISAPPOINTED		Be sure to let me	know, okay?										
															
kiara_gest															
	db_ch_kiara	EM_SCARED		Hehe.. So.. I KNOW	those LOOK like	gestating muetos..									
	db_ch_kiara	EM_SCARED		They're, um..	Uhhh..	Hmmmm..									
	db_ch_kiara	EM_EMBARRASSED		I can't tell what	you're thinking, you	have a flat affect.									
	db_ch_kiara	EM_LAUGH		Technically, these	are synthetic..	protein.. tumors.									
	db_ch_kiara	EM_EMBARRASSED		That.. Uh..	LOOK like gestating	mueto bodies.									
															
kiara_matt															
	db_ch_kiara	EM_SIDE_EYE		I take it you're	with the Archbishop,	correct?									
	db_ch_kiara	EM_HAPPY		My personal project	has been to provide	leg support!									
	db_ch_kiara	EM_CONFUSED		Not.. really sure	what use he's gonna	have with legs THERE									
	db_ch_kiara	EM_EMBARRASSED		But hey, whatever	the boss says,	amiright?									
															
kiara_note															
	db_ch_kiara	EM_SCARED		Oh.. Heheh.. That's	one of my.. recipes.	Yeah.									
	db_ch_kiara	EM_EMBARRASSED		I'm really forgetful	when I go to the..	store.									
	db_ch_kiara	EM_SIDE_EYE		How about we move	on, okie dokie?										
															
kiara_bed															
	db_ch_kiara	EM_EMBARRASSED		Look, I'm well-aware	that it's illegal to	"""live"" in an office."									
	db_ch_kiara	EM_HAPPY		This isn't where the	boss sleeps, he	just.. y'know..									
	db_ch_kiara	EM_HAPPY		Once a day..	Takes eight-hour	naps here..									
															
kiara_door															
	db_ch_kiara	EM_LAUGH		H-Hey there.. So..	I-If you go in there	I can't follow you.									
	db_ch_kiara	EM_EMBARRASSED		I-I mean.. I can't	STOP you, but..	Umm..									
	db_ch_kiara	EM_EMBARRASSED		I might lock the	door behind you.	For.. safety.									
	db_ch_kiara	EM_EMBARRASSED		B-But by all means,	be my guest.										
															
death_01															
	db_ch_death				You finally made it.										
	db_ch_death				I am Death.										
	db_ch_death			I see that you have	no sacrifice for me.										
				You will be my	sacrifice, in time.										
	db_ch_death			Let me get out	of your way,	then..									
		EM_SKIP	ACT_PROGRESS							ENDING_01_PART_00					
															
death_02															
	db_ch_death				You finally made it.										
	db_ch_death				I am Death.										
	db_ch_death			I see that you have	a sacrifice for me.										
	db_ch_death			Show it to me.											
				You present the	Panagia icon.										
		EM_SKIP	ACT_PROGRESS							ENDING_01_PART_00					
															
henry_01															
	db_ch_vista_02	EM_SULLEN		..Human?	What are you doing	in this place?									
	db_ch_vista_02	EM_SULLEN		You must leave.		Now.									
	db_ch_henry	EM_DEFAULT		..		The human may stay.									
	db_ch_henry	EM_DEFAULT		We have been	watching him closely	since his fall.									
	db_ch_vista_02	EM_SULLEN		What do you mean?											
	db_ch_henry	EM_DEFAULT		Every few years, you	come to me, asking	for change.									
	db_ch_henry	EM_DEFAULT		For the first time,	this wish shall be	granted.									
	db_ch_henry	EM_DEFAULT		But do you	remember what you	said about wishes?									
	db_ch_vista_02	EM_DISAPPOINTED		..I do.											
	db_ch_henry	EM_DEFAULT		Call for your	children to join us.										
	db_ch_vista_02	EM_SAD		Selari? Sebellus?		We need you in here.									
	db_ch_ginger	EM_SIDE_EYE	ACT_WALK	But I thought-						CHAR_GINGER		{15,2}			
	db_ch_vista_02	EM_SAD	ACT_WALK	I know what I said.		Come here.				CHAR_SEBELLUS		{15,3}			
	db_ch_ginger	EM_WAT		..											
	db_ch_ginger	EM_LAUGH		..		IT'S YOU!									
	db_ch_henry	EM_DEFAULT		Vista. This will be	the most important	part of your reign.									
	db_ch_henry	EM_DEFAULT		I always permitted	you to leave, Vista,	if you so wished.									
	db_ch_henry	EM_DEFAULT		I do not recall you	having run away in	the way Selari does.									
	db_ch_henry	EM_DEFAULT		She will continue	this behavior,	you know.									
	db_ch_sebellus	EM_DEFAULT		Hey- Stop that.	You're scaring her.										
	db_ch_vista_02	EM_SULLEN		Sebellus.	It is not your place	to speak right now.									
	db_ch_henry	EM_DEFAULT		I no longer have	any human eyes of	mine to give.				CHAR_HENRY_MONSTER	&anim_face_down				
	db_ch_henry	EM_DEFAULT		I cannot produce a	new mueto with a	full human soul.									
	db_ch_henry	EM_DEFAULT		I apologize, Selari.	Your mother is more	dear to me than you.									
	db_ch_henry	EM_DEFAULT		I will give her the	choice to administer	a dose of Lethedol.									
	db_ch_ginger	EM_DEFAULT		..W-What's that?											
	db_ch_henry	EM_DEFAULT		All muetos have a	tiny piece of a	human soul within.									
	db_ch_henry	EM_DEFAULT		Lethedol is used to	remove unfortunate	human memories.									
	db_ch_ginger	EM_DISAPPOINTED		..S-So I wouldn't	remember being a	human anymore?									
	db_ch_ginger	EM_WEEP		I need to go home,	I-I need to go home-	I need to go home-									
	db_ch_sebellus	EM_DEFAULT	ACT_WALK	Human.	Take care of Ginger	for me.				CHAR_SEBELLUS	&sebellus_ready	{15,3}			
	db_ch_ginger	EM_WEEP		SEBELLUS!!	NO!!					CHAR_GINGER	&anim_face_down				
	db_ch_vista_02	EM_DISAPPOINTED		Sebellus! Stop that	this instant!										
	db_ch_sebellus	EM_DEFAULT		Goodbye, Ginger.		I love you so much.									
	db_ch_henry	EM_DEFAULT		Very well.						CHAR_HENRY_MONSTER	&anim_face_right				
	db_ch_henry	EM_DEFAULT	ACT_SFX_EXPLOSION	..						CHAR_SEBELLUS	&sebellus_death				
	db_ch_vista_02	EM_SULLEN		That was entirely	unnescessary, Henry.					CHAR_GINGER	&ginger_terror				
	db_ch_henry	EM_DEFAULT		I will remake him if	I need to.					CHAR_HENRY_MONSTER		&anim_face_down			
	db_ch_henry	EM_DEFAULT		You will not notice	he was ever gone.										
	db_ch_ginger	EM_WEEP		I HATE YOU!!											
	db_ch_henry	EM_DEFAULT		You do know why this	is so urgent, Vista.										
	db_ch_henry	EM_DEFAULT		Selari's human donor	will be taken off	life support soon.									
	db_ch_henry	EM_DEFAULT		She needs to be	comfortable with her	new life.									
	db_ch_vista_02	EM_SAD		Four-hundred and	seventy six.										
	db_ch_henry	EM_DEFAULT		What do you mean?											
	db_ch_vista_02	EM_SULLEN		That's how many	"half-life ""children"""	you've given me.									
	db_ch_vista_02	EM_SULLEN		You say that what	you do is for the	sake of new life.									
	db_ch_vista_02	EM_SULLEN		You leave nothing	behind you but	death, Henry.									
	db_ch_vista_02	EM_SAD		Tell me my name,	Henry.										
	db_ch_henry	EM_DEFAULT		Vista Blackrose, the	Senatrix and Queen	of the Old World.									
	db_ch_vista_02	EM_SULLEN		No, Henry.	My REAL name. The	one I've forgotten.									
	db_ch_vista_02	EM_SAD		I will ask again,	in a different tone	of voice.									
		EM_SKIP								CHAR_VISTA_02	&vista_vanish				
		EM_SKIP	ACT_SFX_FIRE							CHAR_VISTA_LARGE	&vista_uhoh				
	db_ch_vista_02	EM_ANGRY	ACT_MUSIC_WIND	I demand that you	tell me the name	you stole from me.			SP_SLOW						
	db_ch_vista_02	EM_SAD	ACT_CUE_GINGER	Human.. Go into the	other room and	comfort my daughter.									
		EM_SKIP	ACT_VARIABLE					true		HENRY_TALK					
															
henry_02															
	db_ch_ginger	EM_SCARED	ACT_WALK	..						CHAR_JEREMY		{9,13}			
	db_ch_ginger	EM_WEEP	ACT_WALK	..	..	..				CHAR_GINGER	&ginger_terror	{10,13}			
	db_ch_ginger	EM_WEEP		..	..	I have to go home.									
	db_ch_ginger	EM_SAD		I-I got my hands	on Henry's.. tool.	I know what it is.									
	db_ch_ginger	EM_SAD		It pulls your soul	from your body.										
	db_ch_ginger	EM_SAD		..He uses it when a	mueto doesn't	grow right.									
	db_ch_ginger	EM_SAD		I don't know if I'll	return home if I	use it.									
	db_ch_ginger	EM_SAD		I don't know if	I care.										
	db_ch_ginger	EM_SULLEN		You are the only	friend I have left.										
	db_ch_ginger	EM_SULLEN	ACT_TELEPORT	..I need to know	what to do.					CHAR_VISTA_02	&anim_face_down	{10,9}			
				Do nothing.	Henry's tool.	Lethodol.							&henry_02_alt_01	&ending_lab_03	
	db_ch_vista_02	EM_SULLEN	ACT_WALK	Ginger.						CHAR_VISTA_02		{10,12}			
	db_ch_ginger	EM_SULLEN		..											
	db_ch_vista_02	EM_SULLEN		Both of you.		Follow me.									
		EM_SKIP	ACT_PROGRESS							ENDING_01_PART_00					
															
henry_02_alt_01															
	db_ch_ginger	EM_SULLEN		..	..	..Alright..									
	db_ch_ginger	EM_SULLEN		..T-Thank you..	Please make it	quick, okay?									
	db_ch_ginger	EM_LAUGH		Hey..	Take care of	yourself, okay?									
	db_ch_ginger	EM_LAUGH		Maybe we'll see	each other again.										
	db_ch_ginger	EM_SAD		Goodbye,	friend.					CHAR_JEREMY	&jeremy_shoot				
			ACT_SFX_EXPLOSION							CHAR_GINGER	&ginger_death				
	db_ch_vista_02	EM_SULLEN	ACT_WALK	..	..	..			SP_SLOW	CHAR_VISTA_02		{10,13}			
	db_ch_vista_02	EM_SAD		..	..	I see.			SP_SLOW						
	db_ch_vista_02	EM_SULLEN		..	..	Was this her choice?			SP_DEFAULT						
	db_ch_jeremy			Yes.					SP_DEFAULT	CHAR_JEREMY	&anim_face_right				
	db_ch_vista_02			Very well.		Was she afraid?			SP_DEFAULT						
	db_ch_jeremy	EM_DEFAULT		She was brave.					SP_DEFAULT						
	db_ch_vista_02	EM_SULLEN		..	..	..			SP_SLOW						
	db_ch_vista_02	EM_SAD		Some nights..	When I was having	trouble sleeping..			SP_DEFAULT						
	db_ch_vista_02	EM_SAD		I tried to picture	this moment.	I couldn't.			SP_DEFAULT						
	db_ch_vista_02	EM_SAD		But I knew that it	would come sooner	or later.			SP_DEFAULT						
	db_ch_vista_02	EM_SULLEN		I should have done	the same, you know.	I'm a coward.			SP_DEFAULT						
	db_ch_vista_02	EM_SULLEN		But it's too late	for me now.	This is my fate.			SP_DEFAULT						
	db_ch_vista_02	EM_SAD		I'm proud of her.	I only hope that she	remembers me.			SP_DEFAULT						
	db_ch_vista_02	EM_SULLEN		I should kill you	for what you've	done, human.			SP_DEFAULT						
	db_ch_vista_02	EM_SULLEN		But I can't.					SP_DEFAULT						
	db_ch_vista_02	EM_SULLEN		There's been enough	death today.				SP_DEFAULT						
	db_ch_vista_02	EM_SULLEN		..	Go home.	Now.			SP_DEFAULT						
		EM_SKIP	ACT_PROGRESS							ENDING_02_PART_00					
															
ending_lab_01															
	db_ch_kiara	EM_WAT	ACT_WALK	Your  majesty!	You look troubled!	Where is Henry?!				CHAR_KIARA		{4,6}			
	db_ch_vista_02	EM_SAD		Henry is gone.		Do not enter.									
	db_ch_kiara	EM_SAD		O-Oh..	I knew his time was	coming soon, b-but..									
	db_ch_kiara	EM_SCARED		If Henry..	is DEAD.. then that	means..									
	db_ch_kiara	EM_SCARED		Who will write the	sigils to split	souls?									
	db_ch_vista_02	EM_SULLEN		No one.	It's over.	The war is over.									
	db_ch_vista_02	EM_SULLEN		Go home, Kiara.	I have plans to	make.									
	db_ch_vista_02	EM_SULLEN		My daughter..		What will you do?									
	db_ch_ginger	EM_WEEP		..I-I want to stay	with y-you..		COLOR_PURPLE								
	db_ch_vista_02	EM_SAD		I sense your mind	will change.										
	db_ch_vista_02	EM_SAD		Your heart lies	elsewhere.										
	db_ch_vista_02	EM_SAD		I will cherish the	time we have left,	but the kingdom..									
	db_ch_vista_02	EM_SAD		It is dead.	No new muetos can be	born without Henry.									
	db_ch_vista_02	EM_SAD		It was always fated	to end this way.										
	db_ch_vista_02	EM_SULLEN		Human.. Thank you	for looking after my	daughter.									
	db_ch_vista_02	EM_SULLEN		You may go home.											
		EM_SKIP	ACT_PROGRESS							ENDING_01_PART_02					
															
ending_lab_03															
	db_ch_ginger	EM_SCARED		..	..	You really think so?									
	db_ch_ginger	EM_SAD		You want me to	forget all about	you?									
	db_ch_ginger	EM_WEEP		A-And forget all	about Sebellus..	And my family..									
	db_ch_ginger	EM_WEEP		I-I don't.. know..	if I can..	I.. I don't..									
	db_ch_vista_02	EM_SULLEN	ACT_WALK	..	..	Ginger.				CHAR_VISTA_02		{10,12}			
	db_ch_vista_02	EM_SULLEN		It is done.											
	db_ch_ginger	EM_DEFAULT		What do you mean?											
	db_ch_vista_02	EM_DISAPPOINTED		Henry and I have	come to an..	agreement.									
	db_ch_ginger	EM_SAD		..	I'm going to take	the Lethodol.									
	db_ch_vista_02	EM_SULLEN		Give me that.											
	db_ch_vista_02	EM_SULLEN		..	..	..									
	db_ch_vista_02	EM_SAD		Henry remembered my	name, you know.										
	db_ch_vista_02	EM_SULLEN		Things would have	gone very sour if	he had not.									
	db_ch_vista_02	EM_SULLEN		I will remember your	name, Virginia.										
	db_ch_ginger	EM_SAD		You want me to take	this, don't you.										
	db_ch_vista_02	EM_DISAPPOINTED		I don't want you to	do anything that you	don't want to do.									
	db_ch_ginger	EM_ANGRY		That's what Henry	said to you, isn't	it?									
	db_ch_vista_02	EM_DEFAULT		I-It..	..	..									
	db_ch_vista_02	EM_SAD		..	..	..									
	db_ch_vista_02	EM_SULLEN		Yes. It was.		But I mean it.									
	db_ch_vista_02	EM_SULLEN		It'll be like waking	up from a bad dream.	Consider..									
	db_ch_vista_02	EM_DISAPPOINTED		You aren't sad from	all the dreams you	have forgotten.									
	db_ch_vista_02	EM_SIDE_EYE		And we'll have each	other, won't we? Two	peas in a pod.									
	db_ch_ginger	EM_SULLEN		You're afraid that	I'll run away again.										
	db_ch_vista_02	EM_SIDE_EYE		I want you to go, or	to stay. But running	away like you do..									
	db_ch_vista_02	EM_SULLEN		It's not safe.	You can take it when	we get back home.									
	db_ch_ginger	EM_WEEP		..N-No. If I'm going	to take it, I want	to take it now.									
	db_ch_ginger	EM_WEEP		I-I don't want to	waste any more of	my life.									
	db_ch_vista_02	EM_SIDE_EYE		Sunshine.. The two	of us will live	forever.									
	db_ch_vista_02	EM_SIDE_EYE		No need to speak	this way.										
	db_ch_vista_02	EM_SAD		..	..	..									
	db_ch_vista_02	EM_SULLEN		Human, you had best	say your goodbyes	and go home.									
	db_ch_ginger	EM_SCARED		..	..	..									
	db_ch_ginger	EM_SCARED		Take care of	yourself, okay?										
	db_ch_ginger	EM_WEEP		T-Thank you.		Goodbye, now.									
		EM_SKIP	ACT_PROGRESS							ENDING_03_PART_00					
															
final_01															
				You take an	uneventful train	ride home.									
				No one else on board	could know what you	know.									
				You wonder if your	adventure was just	a waste of time.									
				As new muetos stop	emerging from the	tunnels,									
				The morale of many	muetos grows dire.										
				Some accuse their	queen of giving up	the fight.									
				Others pray to her	in vain for a	miracle.									
				Meanwhile, the queen	and her daughter	hide in the woods.									
				The bombs cease.	The wind in the wood	grows heavy.									
				Vista and Ginger	have become the	last of the muetos.									
															
final_01b															
	db_ch_ginger	EM_DISAPPOINTED	ACT_WALK	Hey, uh.. Mom..	Do you remember what	today was?				CHAR_GINGER		{3,2}			
	db_ch_vista_02			Hmm?											
	db_ch_ginger	EM_DISAPPOINTED		Have you already	forgotten again?										
	db_ch_ginger	EM_DISAPPOINTED		I'm worried about	your memory lately.										
	db_ch_ginger	EM_DISAPPOINTED		You need to stop	taking that	Lethedol.									
	db_ch_vista_02	EM_EXCITED		Don't worry about me	sunshine, I still	feel just fine.									
	db_ch_vista_02	EM_SIDE_EYE		I just need a little	reminder from time	to time.									
	db_ch_ginger	EM_DISAPPOINTED		We were going to	visit Canterbury to	find my gravestone.									
	db_ch_vista_02			You.. may, I don't..	Why are you thinking	of such things?									
	db_ch_vista_02	EM_SULLEN		It isn't healthy to	dwell on this.										
	db_ch_ginger	EM_DISAPPOINTED		Maybe it's just	morbid curiousity,	you know?									
	db_ch_ginger	EM_ANNOYED		I just think it's	worth seeing.	Once.									
	db_ch_vista_02	EM_EXCITED		Well, it's been too	long since we've	gone on a trip, yes?									
	db_ch_vista_02	EM_HAPPY		I think it would be	nice to get a good	change of scenery.									
		EM_SKIP	ACT_PROGRESS							ENDING_01_PART_03					
															
final_01c															
	db_ch_ginger	EM_HAPPY		Hello, this is	Ginger Blackrose.										
	db_ch_ginger	EM_SIDE_EYE		I'd like to get	connected with room	1377, please.									
	db_ch_ginger	EM_SIDE_EYE		..											
	db_ch_ginger	EM_LAUGH		..That can't be	right, could you	check again?									
	db_ch_ginger	EM_SIDE_EYE		No, I was a guest	in that room, my	mother was..									
	db_ch_ginger	EM_SAD		..											
	db_ch_ginger	EM_SAD		No, no, no..	I need to know	where she is,									
	db_ch_ginger	EM_SAD		I don't know how	to get home from	here..									
	db_ch_ginger	EM_SAD		..I..											
	db_ch_ginger	EM_WEEP		..											
	db_ch_ginger	EM_SAD		..I.. understand..											
	db_ch_ginger	EM_SAD		..											
	db_ch_ginger	EM_SAD		..	..so this is how	it ends.									
			ACT_PROGRESS							ENDING_01_PART_04					
															
final_02															
				Your trip home was	quiet and	uneventful.									
				You wondered what	the purpose of it	all was in the end.									
				If you would ever	encounter any of	them again.									
				As for Vista..	Something finally	broke within her.									
				She no longer cared	for the war, or for	her people,									
				Who, without Henry,	would be no more	within a decade.									
				She hid deep in the	woods, somewhere no	one would find her.									
				After taking the	last of Henry's	Lethedol, she slept.									
				The woman who	awoke could live a	peaceful life.									
				And so it went -	each day of eternity	went by the same.									
				Happily ever after..											
		EM_SKIP	ACT_HARD_RESET												
															
final_03															
	db_ch_ginger	EM_CONFUSED		..w-where am I?											
	db_ch_constance			Ah.. Your majesty,	you're awake again.	Where are my notes-									
	db_ch_constance			Your name is Selari,	You have permanent	daily memory loss.									
	db_ch_constance			You took a medicine	"named ""Lethedol"","	which has strong									
	db_ch_constance			and permanent side	effects on Marelons,	like you.									
	db_ch_constance			I am Constance,	The royal maid to	your late mother.									
	db_ch_ginger	EM_CONFUSED		..late mother?											
	db_ch_constance			Yes. She used a soul	extraction tool on	herself last month.									
	db_ch_constance			The public does not	know this.. They are	growing impatient.									
	db_ch_constance			We need to dress you	up as her for a..	public showing.									
	db_ch_constance			You just need to	stand and wave.	Can you do that?									
	db_ch_ginger	EM_EMBARRASSED		I-I.. I think so..											
	db_ch_constance			Very good, and..	I know you won't	remember this..									
	db_ch_constance			The castle staff and	I.. are not sure how	to take care of you.									
	db_ch_constance			There is a cabin not	far from here.	It's very cozy.									
	db_ch_constance	EM_DISAPPOINTED		"""Vista is sick"" is"	much safer than	"""Vista is dead""."									
	db_ch_constance			You would pretend	to be her.. Very	little would change.									
	db_ch_constance			You two look just	the same anyways.	What do you say?									
	db_ch_ginger			I-I.. I don't..	I don't know..										
	db_ch_constance			I suppose it doesn't	matter. Just change	into the outfit.									
	db_ch_constance			It will be over	very, very soon.										
		EM_SKIP	ACT_HARD_RESET												
															
cutscene_01															
				CANTERBURY		The domed city									scene_01_00
			ACT_SFX_KNOCK	Dr. Erickson? Hello?	Are you busy?		COLOR_BLUE								scene_01_01
				My office hours are	clearly posted on	the wall outside.									scene_01_01
				I understand, but I	wasn't sure if I'd	have another chance.	COLOR_BLUE								scene_01_01
				I'm sorry, I don't	believe you're a	student of mine.									scene_01_02
				I'm not, but I've	read your paper on	Pleiotropic genes.	COLOR_BLUE								scene_01_02
				It was.. inspired.			COLOR_BLUE								scene_01_02
				Thank you.											scene_01_02
				Please let me take	you to lunch.		COLOR_BLUE								scene_01_01
				I appreciate the	simulated rainfall.	It's convincing.									scene_01_03
				Do you know what	I miss most from the	New World?									scene_01_03
